lodging_id;lodging_code;lodging_name;latitude;longitude;state
1636;ChIJN4KVwkfGwoARd235b3GLiYo;Miyako Hotel Los Angeles;34.0496484;-118.2402017;CA
1637;ChIJ9fPBHh7HwoARMHOwjyL4-6c;Modern Apartments in Downtown La;34.0528158;-118.2637628;CA
1638;ChIJx_vwG5fHwoARN7D24fectjI;Morrison Hotel;34.0391845;-118.2645111;CA
1639;ChIJ7wvNvTy_woARuFCNUgiZ7Dw;Motel 6 Los Angeles Hollywood;34.102821;-118.3329714;CA
1640;ChIJ__iwz-e2woARHc7viK_fNtw;Motel 6 Los Angeles, CA - Los Angeles - LAX;33.9459477;-118.3672491;CA
1641;ChIJVVWpLxq2woARE_GE6N2_0cw;Motel 66 Los Angeles;33.9435625;-118.308781;CA
1642;ChIJrQ3ccIPHwoARkNsRGYK8sWE;New Seoul Hotel;34.0522472;-118.2902222;CA
1643;ChIJVRiT57bHwoARFxlspWEEO1s;O Hotel by LuxUrban;34.0469689;-118.2607593;CA
1644;ChIJs2wkvqeZwoARN9jU5qrm6-I;Oak Tree Inn;34.161164;-118.5136052;CA
1645;ChIJA0WoWxu7woARyFaaPbXvs7w;Ocean Park Hotel;34.0212118;-118.4524436;CA
1646;ChIJgRsl7cCkwoAR9NTd-PEnAUs;Oceana Santa Monica, LXR Hotels & Resorts;34.0213032;-118.5060758;CA
1647;ChIJITjJkkzGwoAR35tUi0GRxKA;Omni Los Angeles Hotel at California Plaza;34.0525758;-118.2505914;CA
1648;ChIJs6oV-tLHwoARiq_nSYsXonE;One Lux Stay HWH Downtown Los Angeles;34.0489665;-118.2478171;CA
1649;ChIJTwUKd1XGwoARUq1zMuMnsqA;Paradise Motel;34.0657442;-118.250061;CA
1650;ChIJp_edg2u5woARxOuEeeXJykg;Podshare Melrose;34.0833658;-118.3084546;CA
1651;ChIJZWXzpqG2woARMhdDcxEGQiU;Ramada by Wyndham Hawthorne/LA Stadium;33.916065;-118.3720833;CA
1652;ChIJZbi0Q5jHwoARaQEG2qWzG8U;Ramada by Wyndham Los Angeles/Downtown West;34.0512016;-118.2777256;CA
1653;ChIJ135FAZC4woARl-n5J1-_9Bc;Ramada by Wyndham Los Angeles/Koreatown West;34.0612899;-118.3113522;CA
1654;ChIJd5eiWp21woARQdMk0daPz14;Redondo Beach Inn;33.887252;-118.311929;CA
1655;ChIJV0pf5qO0woARGQpZMvc3HCI;Redondo Pier Inn;33.8397493;-118.3853459;CA
1656;ChIJ07e6sTfIwoARayR3VR3otUU;Regal Inn - Los Angeles;33.9855185;-118.2779441;CA
1657;ChIJyS3xvGjBwoARm7bx92swMSw;Regency Inn Los Angeles;34.1397282;-118.2185655;CA
1658;ChIJh5qlchjMwoARQtIPYJB7_3M;Rodeway Inn South Gate - Los Angeles South;33.9508642;-118.1829743;CA
1659;ChIJOVb2Q4a4woARAt4-5oC_QCY;Rotex Western Inn;34.055053;-118.3093561;CA
1660;ChIJoUrnyfa2woARA-afsG6_hjA;Royal Century Hotel;33.9449123;-118.351593;CA
1661;ChIJkfQth0TJwoARQifV8kbbC7I;Santa Fe Inn;33.9823975;-118.2300687;CA
1662;ChIJwaFvYJ24woAR9ni_ygBRZgk;Shelter Hotels;34.0655556;-118.2994444;CA
1663;ChIJWQrR4tS2woARHV9LcAjcw48;Sheraton Gateway Los Angeles Hotel;33.9464489;-118.3907235;CA
1664;ChIJmRr_HrTHwoARjigvltPYgzo;Sheraton Grand Los Angeles;34.0478628;-118.2583756;CA
1665;ChIJW11x-dCkwoARnlcGCw4druY;Shore Hotel;34.0123646;-118.4955956;CA
1666;ChIJzWstlcq7woARYeNMKxdl4Bs;Stay Open Venice Beach;33.9909392;-118.4766287;CA
1667;ChIJdQWSdaPHwoARsA5h1YK5XbI;Stuart Hotel;34.0532595;-118.271392;CA
1668;ChIJk0Xru1G_woARrde37k-t_Sg;Super 8 by Wyndham Hollywood/LA Area;34.0991651;-118.3090143;CA
1669;ChIJd7MIZznGwoARUsT5czDo4OY;The American Hotel;34.0452162;-118.2362774;CA
1670;ChIJTXxKi5K4woARRxQjgtbeMIU;The Crenshaw Wilshire Hostel;34.0603696;-118.3201688;CA
1671;ChIJd6Lq81C_woARWPoCex-NLc0;The Dixie Hollywood Hotel;34.1016334;-118.3077021;CA
1672;ChIJYfNf0TbHwoARtDlwdRx79wo;The Lexmar - Dodger Stadium/Hollywood;34.0751095;-118.2654335;CA
1673;ChIJEz1I84K4woARzSOwF86sb5c;The LINE LA;34.0621465;-118.3010175;CA
1674;ChIJj-D-ernHwoAR_8mMtcIDODE;The Ritz-Carlton, Los Angeles;34.0452632;-118.2666205;CA
1675;ChIJl5JKka25woARCULEtlP7ZmM;The Rumi;34.0570318;-118.3075413;CA
1676;ChIJU1Wxg5jHwoARGteRE_foPKA;The Wayfarer Downtown LA, Tapestry Collection by Hilton;34.0471851;-118.260727;CA
1677;ChIJ2RkTfwrHwoARVRhsAOSUVQg;Travel Inn;34.0607847;-118.273072;CA
1678;ChIJ6yPHkzWxwoAR-MPLHV1sjRE;Travelodge by Wyndham LAX;33.9279234;-118.396886;CA
1679;ChIJzV0OTb6PwoARKYmeK9d9IGg;Travelodge Sylmar CA;34.322988;-118.4610612;CA
1680;ChIJexdJ9DLGwoARE4jtId7kKNE;Union Hotel;34.0371989;-118.2498987;CA
1681;ChIJS-TgfNbHwoARMl16DsEuxH0;USC Hotel;34.0192594;-118.2812969;CA
1682;ChIJ40-DESQ23YARrbeJONK-Px0;Vagabond Inn San Pedro;33.7419444;-118.2927778;CA
1683;ChIJfbPqOEa_woARzwxijoAN4Qk;Vibe Hotel Hollywood;34.1013933;-118.3188613;CA
1684;ChIJE_QTQka-woAR90OtzmvxAec;Sheraton Universal Hotel;34.1374974;-118.3600099;CA
1685;ChIJi887Jf1ewokRHxDavSQsm24;Queens Hotel;40.7412779;-73.8999126;NY
1686;ChIJ0fci9hNawokRJVR9hdTAt80;DoubleTree by Hilton New York Downtown;40.703921;-74.0123541;NY
1687;ChIJKxW9qbVZwokRdp--o2I-RTE;The New Yorker Hotel;40.7526686;-73.9935648;NY
1688;ChIJ61dEHeNYwokR7ZRDdDhMsys;Pod 51;40.7557851;-73.9690935;NY
1689;ChIJiz9V4xhawokRorqq7eXaNxM;Four Seasons Hotel New York Downtown;40.7126317;-74.0091904;NY
1690;ChIJQ0FSM2pZwokRweYpG3MqALE;DoubleTree by Hilton New York Midtown Fifth Ave;40.7600348;-73.9782136;NY
1691;ChIJFT7_2YdZwokRWwv5qpV05OM;Bowery Grand Hotel;40.7189789;-73.9943542;NY
1692;ChIJPYSbE4dZwokRm1c0QK3q02k;The Allen Hotel;40.7181283;-73.9906492;NY
1693;ChIJS8JbD0lZwokR_GvgEXtyaDM;The Flat NYC - Hotel & Event Space New York;40.7430699;-73.9905604;NY
1694;ChIJCQoR-CdawokR-IYo_NWTz2s;Wyndham Garden Chinatown;40.7170796;-73.9951166;NY
1695;ChIJ53en5IpZwokR3FOXk9Da3gY;Sheraton Tribeca New York Hotel;40.7206786;-74.0043767;NY
1696;ChIJGcnS2CZawokR2T8vG-n1_5k;Hotel Mulberry;40.7153105;-73.9994984;NY
1697;ChIJ1YUKoCBawokR5wfkM635e6o;Walker Hotel Tribeca;40.7184171;-74.0022849;NY
1698;ChIJj9L9lxBawokRWli7fOmWnYo;The Washington by LuxUrban;40.7091978;-74.0136934;NY
1699;ChIJxwvJP4ZZwokRl6cJe-ZyZN4;citizenM New York Bowery hotel;40.7207157;-73.9934843;NY
1700;ChIJgbwgrZtbwokRoM_CoycxJ9o;The Brooklyn;40.6788705;-73.9511887;NY
1701;ChIJEamrNStZwokRvl4qHsje5xQ;The Draper;40.7504916;-73.9838917;NY
1702;ChIJXzk5v6hZwokR6aBXNc1gjQU;Holiday Inn Express New York City - Chelsea, an IHG Hotel;40.7483258;-73.994662;NY
1703;ChIJl5pBc6xZwokREydr2Z5oIAM;Moxy NYC Times Square;40.7523124;-73.9891195;NY
1704;ChIJe7ENmD1awokRvlF2ClL9mwI;AC Hotel by Marriott New York Downtown;40.7057171;-74.0051482;NY
1705;ChIJFfgorQZZwokRjOY9K60Volo;The Tuscany Hotel by LuxUrban;40.7496178;-73.9782509;NY
1706;ChIJ70OoKBhawokR-EiajauOCns;Artezen Hotel;40.7096;-74.00872;NY
1707;ChIJq6q6DFNawokRWQnXoCXMbv4;The Baltic Hotel;40.6825844;-73.9855281;NY
1708;ChIJPTJohhdawokR5-M2cwZ2WDo;Holiday Inn New York City - Wall Street, an IHG Hotel;40.7089767;-74.0091231;NY
1709;ChIJIWKkI5T1wokR8SQxjUYgwW4;Highbridge Hotel;40.8374429;-73.9226636;NY
1710;ChIJAZJEOIFZwokRW2wqvoRYkM8;Hotel on Rivington;40.7198981;-73.9880242;NY
1711;ChIJVeY-etNZwokRz6rwWMvFSwE;Sheraton Lincoln Harbor Hotel;40.7587591;-74.0232984;NY
1712;ChIJt6M_eBRawokR-7Mx2YntHGk;Hilton Garden Inn NYC Financial Center/Manhattan Downtown;40.7029608;-74.0122809;NY
1713;ChIJ9ZigKkp_54gRnKbHoCbivio;Wyndham Garden Orlando Universal / I Drive;28.4643638;-81.45924;FL
1714;ChIJseO6Gx5_54gReOMgFdU2e0I;Home2 Suites by Hilton Orlando Near Universal;28.4640588;-81.4620065;FL
1715;ChIJ13wGUq1_54gROp5Vedyy8hM;Courtyard by Marriott Orlando International Drive/Convention Center;28.4414238;-81.473136;FL
1716;ChIJofrVhrh_54gR0LIL9mCaRng;TownePlace Suites by Marriott Orlando Southwest Near Universal;28.4698311;-81.4522757;FL
1717;ChIJYdWQ30V-54gRx8nabwefYLw;Hilton Grand Vacations Club Las Palmeras Orlando;28.4339343;-81.4594745;FL
1718;ChIJK9AFolJ-54gRcZRAFavv7UY;Castle Hotel, Autograph Collection;28.4401774;-81.4691624;FL
1719;ChIJjYZFRkx-54gRxT182DRzfGs;Hampton Inn Orlando International Drive/Convention Center;28.4365659;-81.4688998;FL
1720;ChIJF5riZP9-54gRcSV_aaZNoH4;Baymont by Wyndham Orlando/International Dr/Universal Boulevard;28.4525526;-81.4679651;FL
1721;ChIJf7msv0p-54gRJKh5Vxdj6_A;Rosen Plaza Hotel;28.4299893;-81.4719832;FL
1722;ChIJgXlFm8F-54gR92rXs_8sBVU;Clarion Inn & Suites Across From Universal Orlando Resort;28.4770613;-81.4549897;FL
1723;ChIJrVe9ZFJ-54gRz9_6ntaoats;La Quinta Inn & Suites by Wyndham Orlando I Drive/Conv Ctr;28.441121;-81.4686243;FL
1724;ChIJAT7_csJ-54gRpJ4Zxio9gZY;Hyatt Place Across From Universal Orlando Resort™;28.4750675;-81.4567743;FL
1725;ChIJXfjqkJZZwokRTwca33qw-00;Ramada by Wyndham New York Times Square West;40.7595373;-73.9906663;NY
